time/episodes,train/critic_loss,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/ent_coef,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/n_updates,rollout/ep_len_mean,train/learning_rate,rollout/success_rate
2528,5.270170211791992,17.522502899169922,-0.15410101413726807,1106,0.3028728663921356,-18.27,79,88377,88276,19.2,0.0003,0.93
2532,5.438113212585449,17.950077056884766,0.005333889275789261,1108,0.3042798936367035,-18.66,79,88475,88374,19.59,0.0003,0.93
2536,4.260416030883789,17.796520233154297,0.09217062592506409,1109,0.3056764304637909,-19.46,79,88605,88504,20.38,0.0003,0.92
2540,6.839348793029785,16.651386260986328,0.1216641217470169,1110,0.30506035685539246,-19.69,79,88672,88571,20.61,0.0003,0.92
2544,27.954025268554688,17.401935577392578,-0.18218892812728882,1111,0.30490344762802124,-18.07,79,88739,88638,19.01,0.0003,0.94
2548,8.134523391723633,17.66146469116211,-0.09688231348991394,1111,0.3039986789226532,-17.16,79,88774,88673,18.11,0.0003,0.95
2552,3.654850482940674,17.792098999023438,-0.21998979151248932,1112,0.3040945827960968,-17.25,79,88818,88717,18.2,0.0003,0.95
2556,4.426926612854004,17.646291732788086,-0.43059736490249634,1112,0.3035203218460083,-17.33,79,88862,88761,18.28,0.0003,0.95
2560,3.3528237342834473,17.630836486816406,0.17492114007472992,1113,0.3043382167816162,-16.46,79,88912,88811,17.42,0.0003,0.96
2564,5.649014949798584,17.532981872558594,-0.23214204609394073,1115,0.304618239402771,-17.19,79,89053,88952,18.14,0.0003,0.95
2568,2.988739252090454,18.36001968383789,-0.10347828269004822,1115,0.30339252948760986,-16.39,79,89100,88999,17.35,0.0003,0.96
2572,4.8247761726379395,18.314224243164062,-0.17526182532310486,1115,0.3027343451976776,-16.42,79,89129,89028,17.38,0.0003,0.96
2576,7.523632049560547,17.993698120117188,-0.27325528860092163,1116,0.3018195927143097,-16.11,79,89149,89048,17.07,0.0003,0.96
2580,2.2653355598449707,18.06045150756836,0.27566900849342346,1118,0.2996939718723297,-17.06,79,89365,89264,18.02,0.0003,0.96
2584,3.8623039722442627,18.383028030395508,0.15563660860061646,1119,0.29991284012794495,-16.14,79,89390,89289,17.1,0.0003,0.96
2588,8.56657886505127,17.662715911865234,0.1934659481048584,1119,0.3012690246105194,-16.25,79,89432,89331,17.21,0.0003,0.96
2592,5.615715980529785,17.477792739868164,0.07126809656620026,1121,0.3000812828540802,-16.42,79,89560,89459,17.37,0.0003,0.95
2596,11.770565032958984,18.193357467651367,-0.21072377264499664,1123,0.2986229956150055,-17.98,79,89770,89669,18.91,0.0003,0.93
2600,11.507183074951172,18.079578399658203,-0.1900215595960617,1124,0.2994992733001709,-17.76,79,89890,89789,18.69,0.0003,0.93
2604,7.365076541900635,17.185462951660156,-0.0035541951656341553,1125,0.2996314465999603,-17.43,79,89970,89869,18.36,0.0003,0.93
2608,11.214717864990234,17.42963981628418,-0.1654365360736847,1126,0.29949262738227844,-17.7,79,90018,89917,18.63,0.0003,0.93
2612,13.431755065917969,17.41912269592285,-0.06959491223096848,1126,0.3006346821784973,-17.63,79,90043,89942,18.56,0.0003,0.93
2616,3.433973789215088,17.254127502441406,-0.08090003579854965,1127,0.3013671636581421,-17.83,79,90106,90005,18.76,0.0003,0.93
2620,13.200334548950195,17.823333740234375,0.030682452023029327,1129,0.3037373125553131,-18.59,79,90246,90145,19.52,0.0003,0.93
2624,11.333402633666992,16.56665802001953,0.03975694254040718,1130,0.30194005370140076,-19.61,79,90388,90287,20.53,0.0003,0.92
2628,4.637186527252197,17.656877517700195,-0.08136538416147232,1131,0.30146241188049316,-19.48,79,90417,90316,20.4,0.0003,0.92
2632,9.885505676269531,18.480300903320312,-0.1810958981513977,1132,0.30561527609825134,-19.73,79,90539,90438,20.64,0.0003,0.91
2636,6.182359218597412,17.504924774169922,-0.29412010312080383,1134,0.3084046244621277,-19.93,79,90689,90588,20.84,0.0003,0.91
2640,4.355258941650391,17.57822036743164,-0.022092588245868683,1135,0.3085354268550873,-20.6,79,90822,90721,21.5,0.0003,0.9
2644,4.2333984375,16.763084411621094,0.42053255438804626,1137,0.30638328194618225,-21.14,79,90942,90841,22.03,0.0003,0.89
2648,6.486790657043457,17.703144073486328,0.10289131850004196,1138,0.30819016695022583,-22.04,79,91066,90965,22.92,0.0003,0.88
2652,2.45767879486084,18.26483726501465,-0.0011241622269153595,1140,0.3061213195323944,-22.83,79,91188,91087,23.7,0.0003,0.87
2656,5.350420951843262,17.041013717651367,-0.08171306550502777,1140,0.3062441647052765,-22.6,79,91209,91108,23.47,0.0003,0.87
2660,7.914133071899414,17.54853057861328,-0.10709255933761597,1141,0.30641329288482666,-22.6,79,91259,91158,23.47,0.0003,0.87
2664,4.448911666870117,17.498760223388672,-0.23741745948791504,1141,0.3044531047344208,-21.81,79,91322,91221,22.69,0.0003,0.88
2668,7.507007598876953,16.83409881591797,-0.023412838578224182,1143,0.304491251707077,-22.87,79,91474,91373,23.74,0.0003,0.87
2672,3.663741111755371,18.003055572509766,0.2634875178337097,1144,0.30697038769721985,-23.41,79,91557,91456,24.28,0.0003,0.87
2676,2.516313076019287,17.507078170776367,-0.4116722047328949,1147,0.3062571883201599,-25.35,79,91769,91668,26.2,0.0003,0.85
2680,3.9376087188720703,17.656169891357422,0.04715471714735031,1149,0.3064281642436981,-24.67,79,91917,91816,25.52,0.0003,0.85
2684,10.869438171386719,17.21347427368164,0.03500763326883316,1151,0.30642592906951904,-26.23,80,92097,91996,27.07,0.0003,0.84
2688,7.9823198318481445,17.667781829833984,0.07803335785865784,1151,0.30527380108833313,-26.51,80,92167,92066,27.35,0.0003,0.84
2692,2.6209230422973633,18.512083053588867,-0.09929032623767853,1152,0.30504104495048523,-25.63,80,92208,92107,26.48,0.0003,0.85
2696,4.940687656402588,17.118749618530273,0.14750805497169495,1153,0.3018611967563629,-24.29,80,92286,92185,25.16,0.0003,0.87
2700,5.8272881507873535,18.30157470703125,0.3111191987991333,1154,0.30137449502944946,-23.58,80,92336,92235,24.46,0.0003,0.88
2704,8.96603775024414,16.727924346923828,0.06121759116649628,1154,0.30245524644851685,-23.42,80,92400,92299,24.3,0.0003,0.88
2708,4.925541877746582,16.870872497558594,0.05042032152414322,1156,0.30612263083457947,-24.25,80,92530,92429,25.12,0.0003,0.87
2712,6.451972007751465,17.273393630981445,-0.1872497797012329,1156,0.3073333501815796,-24.24,80,92554,92453,25.11,0.0003,0.87
2716,7.644105911254883,18.05124282836914,-0.010013803839683533,1157,0.30861198902130127,-24.06,80,92599,92498,24.93,0.0003,0.87
2720,4.196185111999512,16.711265563964844,0.31967470049858093,1157,0.30761268734931946,-23.21,80,92654,92553,24.08,0.0003,0.87
2724,3.8041138648986816,16.628881454467773,-0.15210138261318207,1158,0.30844372510910034,-22.24,80,92700,92599,23.12,0.0003,0.88
2728,6.658113479614258,16.85207748413086,0.27571579813957214,1159,0.30781233310699463,-23.25,80,92829,92728,24.12,0.0003,0.87
2732,4.1224870681762695,16.960357666015625,0.05391961336135864,1161,0.3060368597507477,-23.14,80,92940,92839,24.01,0.0003,0.87
2736,3.818011999130249,18.13629150390625,-0.21814659237861633,1163,0.30977967381477356,-23.25,80,93101,93000,24.12,0.0003,0.87
2740,4.696392059326172,17.682485580444336,0.29659679532051086,1163,0.3091692626476288,-22.51,80,93161,93060,23.39,0.0003,0.88
2744,9.160907745361328,17.328083038330078,0.0658329576253891,1164,0.3114883601665497,-21.96,80,93227,93126,22.85,0.0003,0.89
2748,8.24211597442627,18.01288414001465,-0.4383416175842285,1164,0.31175023317337036,-20.82,80,93238,93137,21.72,0.0003,0.9
2752,6.499665260314941,17.033248901367188,-0.058393072336912155,1166,0.3136901557445526,-20.77,80,93355,93254,21.67,0.0003,0.9
2756,6.076262474060059,17.631868362426758,0.08444733917713165,1166,0.31253382563591003,-20.97,80,93396,93295,21.87,0.0003,0.9
2760,10.444470405578613,17.099655151367188,-0.23943917453289032,1167,0.31165555119514465,-21.26,80,93475,93374,22.16,0.0003,0.9
2764,4.827305793762207,16.50409698486328,0.0509762167930603,1168,0.3094440698623657,-21.1,80,93522,93421,22.0,0.0003,0.9
2768,4.206973075866699,18.331432342529297,0.210479736328125,1169,0.3096352219581604,-20.84,80,93649,93548,21.75,0.0003,0.91
2772,3.8008298873901367,17.188861846923828,-0.00047601014375686646,1171,0.310085654258728,-21.31,80,93778,93677,22.21,0.0003,0.9
2776,9.473307609558105,17.691940307617188,0.17523284256458282,1173,0.30801069736480713,-20.66,80,93926,93825,21.57,0.0003,0.91
2780,10.753887176513672,17.12156867980957,0.03497406840324402,1173,0.3082132637500763,-19.55,80,93964,93863,20.47,0.0003,0.92
2784,4.878239631652832,17.45282745361328,-0.040420010685920715,1173,0.3078131079673767,-17.9,80,93980,93879,18.83,0.0003,0.93
2788,2.8069567680358887,18.13180923461914,-0.0677209198474884,1174,0.30828991532325745,-17.94,80,94054,93953,18.87,0.0003,0.93
2792,4.126450538635254,17.165542602539062,-0.028694629669189453,1175,0.3078288733959198,-17.99,80,94100,93999,18.92,0.0003,0.93
2796,4.407186508178711,16.46140480041504,0.14789927005767822,1177,0.3089132606983185,-19.52,80,94329,94228,20.43,0.0003,0.91
2800,8.331594467163086,16.968929290771484,0.16198551654815674,1178,0.30939018726348877,-19.37,80,94364,94263,20.28,0.0003,0.91
2804,4.233185768127441,17.799335479736328,0.05369211733341217,1178,0.3100009262561798,-18.91,80,94382,94281,19.82,0.0003,0.91
2808,14.856559753417969,17.412532806396484,0.18582721054553986,1179,0.3122650384902954,-18.37,80,94459,94358,19.29,0.0003,0.92
2812,5.202441215515137,16.29597282409668,-0.07690129429101944,1179,0.31315287947654724,-18.58,80,94504,94403,19.5,0.0003,0.92
2816,6.726017475128174,17.092927932739258,0.08906185626983643,1180,0.313553124666214,-18.45,80,94536,94435,19.37,0.0003,0.92
2820,5.503139495849609,17.20827293395996,0.0750427171587944,1182,0.31500867009162903,-19.42,80,94687,94586,20.33,0.0003,0.91
2824,4.522617340087891,17.029584884643555,0.3287041485309601,1183,0.3138781189918518,-20.26,80,94816,94715,21.16,0.0003,0.9
2828,3.7806265354156494,17.280473709106445,-0.05840364843606949,1185,0.3154909610748291,-20.71,80,94990,94889,21.61,0.0003,0.9
2832,11.874700546264648,16.891878128051758,-0.20779578387737274,1187,0.3148649334907532,-21.12,80,95142,95041,22.02,0.0003,0.9
2836,2.9858832359313965,16.786266326904297,0.22511519491672516,1188,0.3153180181980133,-20.69,80,95260,95159,21.59,0.0003,0.9
2840,5.480799198150635,18.141111373901367,0.15522848069667816,1189,0.31614482402801514,-20.41,80,95292,95191,21.31,0.0003,0.9
2844,4.261713981628418,17.742300033569336,0.01425553485751152,1190,0.3155805170536041,-21.07,80,95423,95322,21.96,0.0003,0.89
2848,5.735368728637695,16.891990661621094,0.3693801462650299,1192,0.3156262934207916,-21.94,80,95521,95420,22.83,0.0003,0.89
2852,4.288518905639648,16.091156005859375,0.3075547218322754,1193,0.31630539894104004,-21.68,80,95613,95512,22.58,0.0003,0.9
2856,3.011941432952881,17.344907760620117,-0.38939258456230164,1193,0.3176153898239136,-21.88,80,95674,95573,22.78,0.0003,0.9
2860,12.21257495880127,17.2657413482666,0.07271994650363922,1194,0.3182872533798218,-21.35,80,95700,95599,22.25,0.0003,0.9
2864,11.580460548400879,16.909786224365234,-0.08106397837400436,1194,0.31967902183532715,-21.36,80,95748,95647,22.26,0.0003,0.9
2868,5.550930500030518,16.774795532226562,0.1950509250164032,1196,0.3194270431995392,-21.44,80,95882,95781,22.33,0.0003,0.89
2872,8.338047981262207,16.66269874572754,0.27193644642829895,1197,0.3210587203502655,-20.81,80,95949,95848,21.71,0.0003,0.9
2876,5.8063225746154785,18.099323272705078,0.19884270429611206,1197,0.3203316032886505,-19.88,80,96005,95904,20.79,0.0003,0.91
2880,4.213693141937256,17.471681594848633,0.14540600776672363,1198,0.31917309761047363,-20.03,80,96058,95957,20.94,0.0003,0.91
2884,8.279779434204102,17.380794525146484,-0.26894670724868774,1199,0.31871017813682556,-20.63,80,96134,96033,21.54,0.0003,0.91
2888,5.2483062744140625,18.04437828063965,-0.11258421093225479,1199,0.31688976287841797,-20.24,80,96169,96068,21.15,0.0003,0.91
2892,3.9849870204925537,17.24859619140625,0.15389171242713928,1200,0.3166680634021759,-20.17,80,96208,96107,21.08,0.0003,0.91
2896,2.9914603233337402,17.085987091064453,-0.28691208362579346,1200,0.316838800907135,-18.25,80,96247,96146,19.18,0.0003,0.93
2900,6.234410762786865,17.025938034057617,-0.045771524310112,1201,0.31756797432899475,-18.21,80,96278,96177,19.14,0.0003,0.93
2904,3.5158612728118896,16.977127075195312,0.02467767894268036,1201,0.3181663751602173,-18.51,80,96326,96225,19.44,0.0003,0.93
2908,3.8928136825561523,17.65949249267578,0.14158380031585693,1203,0.31712472438812256,-19.11,80,96462,96361,20.03,0.0003,0.92
2912,6.548529624938965,17.19026756286621,0.10554282367229462,1204,0.31711065769195557,-19.44,80,96540,96439,20.36,0.0003,0.92
2916,3.6125423908233643,18.09038543701172,-0.017893489450216293,1205,0.3181973993778229,-19.82,80,96610,96509,20.74,0.0003,0.92
2920,4.5113115310668945,17.247926712036133,0.21690556406974792,1205,0.3169824481010437,-18.63,80,96643,96542,19.56,0.0003,0.93
2924,13.307766914367676,17.395954132080078,-0.21592101454734802,1207,0.3132452666759491,-18.91,80,96800,96699,19.84,0.0003,0.93
2928,6.980267524719238,18.032983779907227,-0.14221039414405823,1208,0.3142237067222595,-18.34,80,96917,96816,19.27,0.0003,0.93
2932,7.466265678405762,16.464656829833984,0.03991173207759857,1211,0.3185610771179199,-18.96,80,97130,97029,19.88,0.0003,0.92
2936,2.5966849327087402,17.25162124633789,-0.046723201870918274,1214,0.3198685646057129,-19.94,80,97345,97244,20.85,0.0003,0.91
2940,7.186549186706543,17.672805786132812,0.05831863731145859,1216,0.3201281726360321,-21.43,80,97525,97424,22.33,0.0003,0.9
2944,8.167014122009277,17.396469116210938,-0.07764920592308044,1217,0.3231563866138458,-21.39,80,97653,97552,22.3,0.0003,0.91
2948,4.996570587158203,16.399179458618164,0.1467936486005783,1218,0.32318368554115295,-20.76,80,97688,97587,21.67,0.0003,0.91
2952,4.359176158905029,16.659849166870117,0.04151522368192673,1218,0.3244040906429291,-20.44,80,97748,97647,21.35,0.0003,0.91
2956,2.9063425064086914,15.136479377746582,0.09961317479610443,1219,0.3249427378177643,-20.11,80,97776,97675,21.02,0.0003,0.91
2960,3.839590549468994,18.245166778564453,0.022807838395237923,1219,0.3242480158805847,-20.41,80,97832,97731,21.32,0.0003,0.91
2964,5.144685745239258,16.822265625,-0.060147300362586975,1221,0.3186698853969574,-21.22,80,97960,97859,22.12,0.0003,0.9
2968,3.702092170715332,17.55072784423828,0.08943957090377808,1221,0.31762635707855225,-20.16,80,97989,97888,21.07,0.0003,0.91
2972,5.099582672119141,17.465778350830078,0.060203418135643005,1222,0.3196679353713989,-19.93,80,98033,97932,20.84,0.0003,0.91
2976,12.07685661315918,17.881105422973633,-0.2202647477388382,1223,0.32015061378479004,-20.1,80,98106,98005,21.01,0.0003,0.91
2980,4.050188064575195,17.748254776000977,0.13175801932811737,1223,0.31961455941200256,-19.92,80,98141,98040,20.83,0.0003,0.91
2984,5.757011413574219,17.324960708618164,-0.04528959095478058,1225,0.320670485496521,-20.43,80,98267,98166,21.33,0.0003,0.9
2988,6.788117408752441,17.185138702392578,-0.01509028673171997,1225,0.3201129138469696,-20.79,80,98338,98237,21.69,0.0003,0.9
2992,9.62820816040039,16.908727645874023,-0.08239240944385529,1227,0.31851592659950256,-21.85,80,98482,98381,22.74,0.0003,0.89
2996,10.358283042907715,18.025737762451172,-0.20540720224380493,1228,0.3196673095226288,-21.77,80,98513,98412,22.66,0.0003,0.89
3000,5.738158226013184,16.464866638183594,0.13969142735004425,1230,0.318934828042984,-23.29,80,98695,98594,24.17,0.0003,0.88
3004,7.114749908447266,16.187013626098633,-0.2776698172092438,1230,0.31943845748901367,-23.35,80,98749,98648,24.23,0.0003,0.88
3008,4.885223865509033,16.604991912841797,0.19914908707141876,1231,0.31973567605018616,-22.2,80,98771,98670,23.09,0.0003,0.89
3012,5.209301948547363,16.932025909423828,-0.2696220278739929,1232,0.3239622712135315,-22.49,80,98878,98777,23.38,0.0003,0.89
3016,3.0152533054351807,18.154727935791016,-0.025272488594055176,1232,0.3244601786136627,-22.03,80,98902,98801,22.92,0.0003,0.89
3020,3.662161111831665,17.0953426361084,0.17703965306282043,1235,0.3218412399291992,-23.84,80,99114,99013,24.71,0.0003,0.87
3024,9.160993576049805,16.842756271362305,0.030098766088485718,1237,0.32048216462135315,-23.82,80,99269,99168,24.69,0.0003,0.87
3028,7.4020562171936035,16.266788482666016,-0.16096410155296326,1237,0.32141613960266113,-23.08,80,99313,99212,23.96,0.0003,0.88
3032,6.344542503356934,16.368236541748047,0.02000131458044052,1237,0.3207229971885681,-21.14,80,99334,99233,22.04,0.0003,0.9
3036,6.520022392272949,17.227741241455078,0.015778664499521255,1238,0.32138901948928833,-19.47,80,99384,99283,20.39,0.0003,0.92
3040,6.477677345275879,17.128555297851562,0.12866391241550446,1239,0.32140350341796875,-18.08,80,99426,99325,19.01,0.0003,0.93
3044,4.0244340896606445,16.706249237060547,-0.08344964683055878,1241,0.3234461843967438,-18.54,80,99599,99498,19.46,0.0003,0.92
3048,3.816375494003296,16.797649383544922,-0.008523404598236084,1242,0.3239240050315857,-19.29,80,99709,99608,20.21,0.0003,0.92
3052,5.521579742431641,16.72515296936035,0.00629178062081337,1243,0.3206136226654053,-19.37,80,99777,99676,20.29,0.0003,0.92
3056,4.376448631286621,16.409547805786133,-0.06630769371986389,1244,0.32179754972457886,-20.07,80,99875,99774,20.99,0.0003,0.92
